transaction date,cust,notes,item,unit,current stock,qty
26.03.2026,XENON,-,Comb Actuator Xenon,pcs,,3200
26.03.2026,YIN YANG,-,Head Interface Non Optilight Black,pcs,,2000
26.03.2026,YIN YANG,-,Head Interface Non Optilight Black,pcs,,2000
26.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,7200
26.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,1600
26.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,1600
26.03.2026,BARACUS,-,Body groom front cover (Version),pcs,,480
26.03.2026,BARACUS,-,Body groom front cover (Version),pcs,,960
26.03.2026,BARACUS,-,PREC.FOIL 17 MM FRONT COVER (VERSION),pcs,,1680
26.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,7200
26.03.2026,YIN YANG,-,Release Slider YY Arctic White,pcs,,15000
26.03.2026,NEO,-,Spine (Version),pcs,,720
26.03.2026,NEO,-,Spine (Version),pcs,,1800
26.03.2026,NEO,-,I/O BUTTON BLACK,pcs,,2400
26.03.2026,NEO,-,Comb holder Black,pcs,,1920
26.03.2026,NEO,-,Comb adjustment button black,pcs,,14400
26.03.2026,NEO,-,Button Cutter Release Black,pcs,,3120
26.03.2026,BARACUS,-,Body groom back cover(Version),pcs,,960
26.03.2026,NEO,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,320
26.03.2026,NEO,-,Bottom Panel Black,pcs,,1800
26.03.2026,NEO,-,Bottom Panel Black,pcs,,360
26.03.2026,NEO,-,Bottom Panel Black,pcs,,60
26.03.2026,JUNIOR ,-,Tray Assy Walita LV,pcs,,144
26.03.2026,JUNIOR ,-,Tray Assy Walita LV,pcs,,48
26.03.2026,JUNIOR ,-,Tray Assy Walita LV,pcs,,72
26.03.2026,JUNIOR ,-,HOUSING PRTED GC6842 Walita,pcs,,252
26.03.2026,JUNIOR ,-,Stand Top Molded LV Magic Purple,pcs,,255
26.03.2026,JUNIOR ,-,TUBE COVER MOLDED# ALPINE WHITE,pcs,,1000
26.03.2026,JUNIOR ,-,INLAY-LIGHT STRIP ASSY MOLDED Magic Purp,pcs,,210
26.03.2026,JUNIOR ,-,STAND BOTTOM MOLDED#ALPINE WHITE,pcs,,180
26.03.2026,JUNIOR ,-,STAND BOTTOM MOLDED#ALPINE WHITE,pcs,,40
26.03.2026,JUNIOR ,-,STAND BOTTOM MOLDED#ALPINE WHITE,pcs,,20
26.03.2026,JUNIOR ,-,COVER MOLDED# .([^\,pcs,,180
26.03.2026,JUNIOR ,-,COVER MOLDED# .([^\,pcs,,72
26.03.2026,JUNIOR ,-,CHASSIS MOLDED# ALPINE WHITE,pcs,,240
27.03.2026,BT-3000,-,COMB 32MM CONV PC_BT3000(VERSION),pcs,,3
28.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,7680
28.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,5520
28.03.2026,NEO,-,TOP PANEL LE TP PHILIPS NEO MLU MAINS,pcs,,672
28.03.2026,NEO,-,TOP PANEL LE TP PHILIPS NEO MLU MAINS,pcs,,1512
28.03.2026,NEO,-,Top Panel HE TP Philips MLU Utility Grey,pcs,,1680
28.03.2026,NEO,-,Spine (Version),pcs,,1080
28.03.2026,NEO,-,Spine (Version),pcs,,6120
28.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,4800
28.03.2026,NEO,-,TOP PANEL LE TP PHILIPS NEO MLU MAINS,pcs,,1680
28.03.2026,NEO,-,TOP PANEL LE TP PHILIPS NEO MLU MAINS,pcs,,1344
28.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,1200
28.03.2026,NEO,-,Bottom Panel Black,pcs,,2040
28.03.2026,NEO,-,Bottom Panel Black,pcs,,360
28.03.2026,JUNIOR ,-,COVER MOLDED# .([^\,pcs,,180
28.03.2026,JUNIOR ,-,COVER MOLDED# .([^\,pcs,,72
28.03.2026,JUNIOR ,-,STAND BOTTOM MOLDED#ALPINE WHITE,pcs,,260
28.03.2026,JUNIOR ,-,IRON BOTTOM CAP MOLDED# ALPINE WHITE,pcs,,288
28.03.2026,JUNIOR ,-,Stand Top Molded LV Magic Purple,pcs,,240
28.03.2026,JUNIOR ,-,FILLING DOOR MOLDED# TRANS VIVA VIOLET,pcs,,800
28.03.2026,JUNIOR ,-,CHASSIS MOLDED# ALPINE WHITE,pcs,,240
28.03.2026,JUNIOR ,-,INLAY-LIGHT STRIP ASSY MOLDED Magic Purp,pcs,,210
28.03.2026,JUNIOR ,-,Tray Assy Walita LV,pcs,,144
28.03.2026,JUNIOR ,-,Tray Assy Walita LV,pcs,,96
28.03.2026,JUNIOR ,-,HOUSING PRTED GC6842 Walita,pcs,,252
28.03.2026,JUNIOR ,-,BUTTON FRAME ASSY#,pcs,,168
28.03.2026,JUNIOR ,-,DECO PLATE PRTED,pcs,,1200
28.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,2400
28.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,21600
28.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,4800
28.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,19200
28.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,4800
28.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,9600
28.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,3200
28.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,3200
28.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,10800
28.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,3600
28.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,3600
28.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,3200
28.03.2026,NEO ,-,Thinning Comb Batam,pcs,,640
28.03.2026,NEO ,-,Thinning Comb Batam,pcs,,2880
28.03.2026,NEO ,-,Thinning Comb Batam,pcs,,960
28.03.2026,NEO ,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,320
28.03.2026,YIN YANG,-,Release Slider YY Black,pcs,,15000
28.03.2026,NEO ,-,TOP PANEL HE TP PHILIPS MLU HC3530,pcs,,252
28.03.2026,NEO ,-,Bottom Panel Black,pcs,,2160
28.03.2026,NEO ,-,Bottom Panel Black,pcs,,3720
28.03.2026,NEO ,-,Bottom Panel Black,pcs,,780
28.03.2026,NEO ,-,Bottom Panel Black,pcs,,480
28.03.2026,NEO ,-,Bottom Panel Black,pcs,,600
28.03.2026,NEO ,-,Bottom Panel Black,pcs,,1320
28.03.2026,NEO ,-,Bottom Panel Black,pcs,,480
28.03.2026,NEO ,-,Bottom Panel Black,pcs,,60
28.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,30000
28.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,30000
28.03.2026,XENON,-,O/O Button D-Black TP Blue Xenon,pcs,,1536
28.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,8640
28.03.2026,RAMBO,-,Motor Suspension Plate_RK,pcs,,16000
28.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,4320
28.03.2026,XENON,-,O/O Button D-Black TP Blue Xenon,pcs,,1536
28.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,4320
28.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,2160
28.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,6480
28.03.2026,XENON,-,O/O Button D-Black TP Blue Xenon,pcs,,3072
28.03.2026,XENON,-,O/O Button D-Black TP Blue Xenon,pcs,,1536
28.03.2026,NEO ,-,I/O BUTTON BLACK TP,pcs,,1560
28.03.2026,XENON,-,Tactile Pin Xenon,pcs,,36000
28.03.2026,NEO ,-,Button Cutter Release Black,pcs,,840
28.03.2026,XENON,-,O/O Button Louros Xenon,pcs,,240
28.03.2026,XENON,-,BLI Xenon,pcs,,15000
28.03.2026,XENON,-,Comb Actuator Xenon,pcs,,6400
28.03.2026,XENON,-,Comb Actuator Xenon,pcs,,3200
28.03.2026,XENON,-,Comb Actuator Xenon,pcs,,3200
28.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,960
28.03.2026,XENON,-,Motor Cover Xenon,pcs,,1360
28.03.2026,XENON,-,Motor Cover Xenon,pcs,,6800
28.03.2026,XENON,-,Motor Cover Xenon,pcs,,4080
28.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,18000
28.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,12000
28.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
28.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,12000
28.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
28.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,2560
28.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,5120
28.03.2026,YIN YANG,-,Head Interface Non Optilight Arctic Wh,pcs,,8000
28.03.2026,YIN YANG,-,SFS Frame YY Sage,pcs,,3200
28.03.2026,YIN YANG,-,SFS Frame YY Sage,pcs,,6400
28.03.2026,YIN YANG,-,Head Interface Non Optilight Arctic Wh,pcs,,2000
28.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,2400
28.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,5400
28.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,30000
28.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,30000
28.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,15000
28.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,30000
28.03.2026,YIN YANG,-,Head Interface Non Optilight Black,pcs,,10000
28.03.2026,YIN YANG,-,SFS 2mm Comb YY,pcs,,3200
28.03.2026,YIN YANG,-,SFS 2mm Comb YY,pcs,,3200
28.03.2026,YIN YANG,-,Head Interface Non Optilight Black,pcs,,2000
28.03.2026,YIN YANG,-,SFS 2mm Comb YY,pcs,,3200
28.03.2026,XENON,-,O/O Button Louros Xenon,pcs,,1536
28.03.2026,YIN YANG,-,SFS 5mm Comb YY,pcs,,2720
28.03.2026,YIN YANG,-,SFS 5mm Comb YY,pcs,,4080
28.03.2026,NEO,-,Comb Lock Button Black 80007,pcs,,19200
28.03.2026,YIN YANG,-,SFS 5mm Comb YY,pcs,,1360
28.03.2026,NEO,-,Comb holder Black,pcs,,3840
28.03.2026,NEO,-,Comb holder Black,pcs,,2880
28.03.2026,NEO,-,Comb holder Black,pcs,,4800
28.03.2026,SIGMA,-,Panel Holder,pcs,,25000
28.03.2026,SIGMA,-,Panel Holder,pcs,,25000
28.03.2026,NEO,-,DECO PANEL BLACK,pcs,,2400
28.03.2026,NEO,-,DECO PANEL BLACK,pcs,,2400
28.03.2026,NEO,-,DECO PANEL BLACK,pcs,,3000
28.03.2026,BARACUS,-,Driving Bridge 41mm Baracus Version,pcs,,19200
28.03.2026,PEPPER,-,Lock Pin (Version),pcs,,24000
28.03.2026,YIN YANG,-,SFS Frame YY White,pcs,,3200
28.03.2026,YIN YANG,-,SFS Frame YY White,pcs,,3200
28.03.2026,YIN YANG,-,SFS Frame YY White,pcs,,6400
28.03.2026,NEO,-,I/O BUTTON BLACK,pcs,,2400
28.03.2026,NEO,-,Button Cutter Release Black,pcs,,1560
28.03.2026,NEO,-,Button Cutter Release Black,pcs,,3120
28.03.2026,NEO,-,Button Cutter Release Black,pcs,,1560
28.03.2026,NEO,-,I/O BUTTON BLACK,pcs,,2400
28.03.2026,YIN YANG,-,Head Interface Optilight Arctic White,pcs,,2000
28.03.2026,PEPPER,-,Release Knob (Version),pcs,,9600
28.03.2026,PEPPER,-,Release Knob (Version),pcs,,19200
28.03.2026,NEO,-,Spine (Version),pcs,,4320
28.03.2026,NEO,-,I/O BUTTON BLACK TP,pcs,,2016
28.03.2026,NEO,-,TOP PANEL MALIBU LE TP PHILIPS NEO MLU M,pcs,,1008
28.03.2026,NEO,-,TOP PANEL HE TP PHILIPS MLU HC3530,pcs,,1848
28.03.2026,NEO,-,TOP PANEL HE TP PHILIPS MLU HC3530,pcs,,252
28.03.2026,NEO,-,TOP PANEL HE TP PHILIPS MLU HC3530,pcs,,252
28.03.2026,NEO,-,TOP PANEL HE TP PHILIPS MLU HC3530,pcs,,3444
28.03.2026,RAMBO,-,Motor Suspension Plate_RK,pcs,,16000
30.03.2026,RAMBO,-,Motor Suspension Plate_RK,pcs,,16000
30.03.2026,JUNIOR ,-,COVER MOLDED# .([^\,pcs,,396
30.03.2026,JUNIOR ,-,COVER MOLDED# .([^\,pcs,,36
30.03.2026,JUNIOR ,-,STAND BOTTOM MOLDED#ALPINE WHITE,pcs,,20
30.03.2026,JUNIOR ,-,Stand Top Molded LV Magic Purple,pcs,,30
30.03.2026,JUNIOR ,-,Stand Top Molded LV Magic Purple,pcs,,60
30.03.2026,JUNIOR ,-,Tray Assy Walita HV,pcs,,336
30.03.2026,JUNIOR ,-,STAND TOP MOLDED Magic Purple,pcs,,345
30.03.2026,JUNIOR ,-,STAND BOTTOM MOLDED#ALPINE WHITE,pcs,,400
30.03.2026,JUNIOR ,-,INLAY-LIGHT STRIP ASSY MOLDED Magic Purp,pcs,,210
30.03.2026,JUNIOR ,-,INLAY-LIGHT STRIP ASSY MOLDED Magic Purp,pcs,,210
30.03.2026,JUNIOR ,-,CHASSIS MOLDED# ALPINE WHITE,pcs,,480
30.03.2026,JUNIOR ,-,Tray Assy Walita LV,pcs,,96
30.03.2026,JUNIOR ,-,HOUSING PRTED GC6842 Walita,pcs,,216
30.03.2026,NEO,-,I/O BUTTON BLACK TP,pcs,,1560
30.03.2026,XENON,-,O/O Button D-Black TP Blue Xenon,pcs,,1536
30.03.2026,JUNIOR ,-,HOUSING PRTED GC6842 Walita,pcs,,198
30.03.2026,NEO,-,I/O BUTTON BLACK TP,pcs,,1344
30.03.2026,XENON,-,O/O Button D-Black TP Blue Xenon,pcs,,1536
30.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,960
30.03.2026,YIN YANG,-,SFS 2mm Comb YY,pcs,,1600
30.03.2026,YIN YANG,-,SFS 2mm Comb YY,pcs,,1600
30.03.2026,YIN YANG,-,SFS 2mm Comb YY,pcs,,1600
30.03.2026,YIN YANG,-,Head Interface Non Optilight Arctic Wh,pcs,,4000
30.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,12000
30.03.2026,XENON,-,O/O Button Louros Xenon,pcs,,1536
30.03.2026,XENON,-,O/O Button Louros Xenon,pcs,,1536
30.03.2026,XENON,-,Motor Cover Xenon,pcs,,2720
30.03.2026,XENON,-,Motor Cover Xenon,pcs,,4080
30.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,1280
30.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,1200
30.03.2026,YIN YANG,-,SFS Frame YY Sage,pcs,,6400
30.03.2026,XENON,-,Comb Actuator Xenon,pcs,,3200
30.03.2026,YIN YANG,-,Head Interface Non Optilight Black,pcs,,2000
30.03.2026,YIN YANG,-,Head Interface Non Optilight Black,pcs,,4000
30.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,1600
30.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,4800
30.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,6400
30.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,4320
30.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,480
30.03.2026,YIN YANG,-,SFS 5mm Comb YY,pcs,,1360
30.03.2026,YIN YANG,-,SFS 5mm Comb YY,pcs,,4080
30.03.2026,NEO,-,Comb adjustment button black,pcs,,14400
30.03.2026,PEPPER,-,Release Knob (Version),pcs,,9600
30.03.2026,SIGMA,-,Panel Holder,pcs,,25000
30.03.2026,PEPPER,-,Lock Pin (Version),pcs,,24000
30.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,3600
30.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,3600
30.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,2160
30.03.2026,NEO,-,Spine (Version),pcs,,360
30.03.2026,NEO,-,Spine (Version),pcs,,1080
30.03.2026,NEO,-,Spine (Version),pcs,,1440
30.03.2026,NEO,-,Spine (Version),pcs,,360
30.03.2026,BARACUS,-,Driving Bridge 41mm Baracus Version,pcs,,9600
30.03.2026,BARACUS,-,PREC.FOIL 17 MM FRONT COVER (VERSION),pcs,,1680
30.03.2026,YIN YANG,-,SFS Frame YY White,pcs,,3200
30.03.2026,YIN YANG,-,SFS Frame YY White,pcs,,3200
30.03.2026,YIN YANG,-,SFS Frame YY White,pcs,,3200
30.03.2026,YIN YANG,-,Head Interface Optilight Arctic White,pcs,,6000
30.03.2026,XENON,-,O/O Button D-Slate Xenon,pcs,,1536
30.03.2026,BARACUS,-,Bottom cap HE - US(Version),pcs,,840
30.03.2026,BARACUS,-,Bottom cap HE - US(Version),pcs,,1680
30.03.2026,NEO,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,320
30.03.2026,NEO,-,Comb holder Black,pcs,,960
30.03.2026,NEO,-,Comb holder Black,pcs,,2880
30.03.2026,NEO,-,DECO PANEL BLACK,pcs,,1200
30.03.2026,NEO,-,DECO PANEL BLACK,pcs,,1200
30.03.2026,JUNIOR ,-,TRAY ASSY GC6815,pcs,,252
30.03.2026,JUNIOR ,-,HOUSING PRTED#,pcs,,252
30.03.2026,JUNIOR ,-,IRON BOTTOM CAP MOLDED# ALPINE WHITE,pcs,,288
30.03.2026,JUNIOR ,-,INLAY-LIGHT STRIP ASSY MOLDED Blue Pavon,pcs,,420
30.03.2026,JUNIOR ,-,STAND TOP MOLDED Blue Pavone,pcs,,225
30.03.2026,JUNIOR ,-,BUTTON FRAME ASSY#,pcs,,168
30.03.2026,JUNIOR ,-,BUTTON FRAME ASSY#,pcs,,168
30.03.2026,JUNIOR ,-,TUBE COVER MOLDED# ALPINE WHITE,pcs,,1000
30.03.2026,JUNIOR ,-,STAND TOP MOLDED Blue Pavone,pcs,,30
30.03.2026,NEO,-,TOP PANEL HE TP PHILIPS MLU HC3530,pcs,,756
30.03.2026,NEO,-,TOP PANEL HE TP PHILIPS MLU HC3530,pcs,,1176
30.03.2026,NEO,-,TOP PANEL HE TP PHILIPS MLU HC3530,pcs,,756
30.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,6480
30.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,6480
30.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,6480
30.03.2026,XENON,-,O/O Button D-Black Xenon,pcs,,1536
30.03.2026,YIN YANG,-,Optilight Lightguide Yin Yang,pcs,,10000
30.03.2026,YIN YANG,-,Release Button YY SW,pcs,,49500
30.03.2026,BARACUS,-,PREC.FOIL 17 MM BACK COVER (VERSION),pcs,,2160
30.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,4800
30.03.2026,NEO,-,Bottom Panel Black,pcs,,1320
30.03.2026,NEO,-,Bottom Panel Black,pcs,,1080
30.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,6480
30.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,3120
30.03.2026,NEO,-,Bottom Panel Black,pcs,,600
30.03.2026,NEO,-,Bottom Panel Black,pcs,,240
30.03.2026,NEO,-,Bottom Panel Black,pcs,,240
30.03.2026,NEO,-,Button Cutter Release Black,pcs,,1560
30.03.2026,NEO,-,I/O BUTTON BLACK TP,pcs,,1344
30.03.2026,NEO,-,Button Cutter Release Black,pcs,,1560
30.03.2026,NEO,-,Button Cutter Release Black,pcs,,1560
30.03.2026,NEO,-,Button Cutter Release Black,pcs,,720
30.03.2026,XENON,-,O/O Button D-Black TP Blue Xenon,pcs,,960
30.03.2026,NEO,-,I/O BUTTON BLACK TP,pcs,,480
31.03.2026,ONEBLADE,-,Body Comb (Version),pcs,,20800
31.03.2026,XENON,-,O/O Button D-Black TP Blue Xenon,pcs,,1536
31.03.2026,JUNIOR ,-,COVER MOLDED# .([^\,pcs,,288
31.03.2026,JUNIOR ,-,COVER MOLDED# .([^\,pcs,,108
31.03.2026,JUNIOR ,-,INLET FRAME MOLD#,pcs,,1500
31.03.2026,JUNIOR ,-,INLAY-LIGHT STRIP ASSY MOLDED Blue Pavon,pcs,,420
31.03.2026,JUNIOR ,-,INLAY-LIGHT STRIP ASSY MOLDED Blue Pavon,pcs,,210
31.03.2026,JUNIOR ,-,FILLING DOOR MOLDED Trans Deep Petrol,pcs,,800
31.03.2026,JUNIOR ,-,TRAY ASSY GC6815,pcs,,72
31.03.2026,JUNIOR ,-,TRAY ASSY GC6840,pcs,,312
31.03.2026,JUNIOR ,-,TRAY ASSY GC6840,pcs,,96
31.03.2026,JUNIOR ,-,TRAY ASSY GC6840,pcs,,24
31.03.2026,JUNIOR ,-,CHASSIS MOLDED# ALPINE WHITE,pcs,,480
31.03.2026,JUNIOR ,-,TRAY ASSY GC6815,pcs,,360
31.03.2026,JUNIOR ,-,HOUSING PRTED#,pcs,,270
31.03.2026,JUNIOR ,-,STAND TOP MOLDED Blue Pavone,pcs,,105
31.03.2026,JUNIOR ,-,IRON BOTTOM CAP MOLDED# ALPINE WHITE,pcs,,288
31.03.2026,JUNIOR ,-,IRON BOTTOM CAP MOLDED# ALPINE WHITE,pcs,,288
31.03.2026,JUNIOR ,-,HOUSING PRTED#,pcs,,360
31.03.2026,JUNIOR ,-,STAND TOP MOLDED Blue Pavone,pcs,,195
31.03.2026,JUNIOR ,-,STAND TOP MOLDED Blue Pavone,pcs,,45
31.03.2026,JUNIOR ,-,STAND TOP MOLDED Blue Pavone,pcs,,300
31.03.2026,JUNIOR ,-,DECO PLATE PRTED,pcs,,1200
31.03.2026,JUNIOR ,-,BUTTON FRAME ASSY#,pcs,,336
31.03.2026,JUNIOR ,-,BUTTON FRAME ASSY#,pcs,,504
