transaction date,cust,notes,item,unit,current stock,qty
18.12.2025,SIGMA,-,Bottom Panel Black,pcs,,416
18.12.2025,SIGMA,-,I/O BUTTON BLACK TP,pcs,,726
18.12.2025,SIGMA,-,One Blade P-Cap,pcs,,571
18.12.2025,SIGMA,-,Panel Holder,pcs,,727
18.12.2025,SIGMA,-,Thining Comb,pcs,,910
19.12.2025,SIGMA,-,Bottom Panel Black,pcs,,416
19.12.2025,SIGMA,-,I/O BUTTON BLACK TP,pcs,,726
19.12.2025,SIGMA,-,One Blade P-Cap,pcs,,571
19.12.2025,SIGMA,-,Panel Holder,pcs,,727
19.12.2025,SIGMA,-,Thining Comb,pcs,,910
20.12.2025,SIGMA,-,Bottom Panel Black,pcs,,416
20.12.2025,SIGMA,-,I/O BUTTON BLACK TP,pcs,,726
20.12.2025,SIGMA,-,One Blade P-Cap,pcs,,571
20.12.2025,SIGMA,-,Panel Holder,pcs,,0
20.12.2025,SIGMA,-,Thining Comb,pcs,,0
21.12.2025,SIGMA,-,Bottom Panel Black,pcs,,416
21.12.2025,SIGMA,-,I/O BUTTON BLACK TP,pcs,,726
21.12.2025,SIGMA,-,One Blade P-Cap,pcs,,571
21.12.2025,SIGMA,-,Panel Holder,pcs,,0
21.12.2025,SIGMA,-,Thining Comb,pcs,,0
22.12.2025,SIGMA,-,Bottom Panel Black,pcs,,416
22.12.2025,SIGMA,-,I/O BUTTON BLACK TP,pcs,,726
22.12.2025,SIGMA,-,One Blade P-Cap,pcs,,571
22.12.2025,SIGMA,-,Panel Holder,pcs,,727
22.12.2025,SIGMA,-,Thining Comb,pcs,,910
23.12.2025,SIGMA,-,Bottom Panel Black,pcs,,416
23.12.2025,SIGMA,-,I/O BUTTON BLACK TP,pcs,,726
23.12.2025,SIGMA,-,One Blade P-Cap,pcs,,571
23.12.2025,SIGMA,-,Panel Holder,pcs,,727
23.12.2025,SIGMA,-,Thining Comb,pcs,,910
24.12.2025,SIGMA,-,Bottom Panel Black,pcs,,416
24.12.2025,SIGMA,-,I/O BUTTON BLACK TP,pcs,,726
24.12.2025,SIGMA,-,One Blade P-Cap,pcs,,571
24.12.2025,SIGMA,-,Panel Holder,pcs,,727
24.12.2025,SIGMA,-,Thining Comb,pcs,,910
25.12.2025,SIGMA,-,Bottom Panel Black,pcs,,416
25.12.2025,SIGMA,-,I/O BUTTON BLACK TP,pcs,,726
25.12.2025,SIGMA,-,One Blade P-Cap,pcs,,571
25.12.2025,SIGMA,-,Panel Holder,pcs,,727
25.12.2025,SIGMA,-,Thining Comb,pcs,,910
26.12.2025,SIGMA,-,Bottom Panel Black,pcs,,416
26.12.2025,SIGMA,-,I/O BUTTON BLACK TP,pcs,,725
26.12.2025,SIGMA,-,One Blade P-Cap,pcs,,571
26.12.2025,SIGMA,-,Panel Holder,pcs,,727
26.12.2025,SIGMA,-,Thining Comb,pcs,,910
27.12.2025,SIGMA,-,Bottom Panel Black,pcs,,416
27.12.2025,SIGMA,-,I/O BUTTON BLACK TP,pcs,,725
27.12.2025,SIGMA,-,One Blade P-Cap,pcs,,571
27.12.2025,SIGMA,-,Panel Holder,pcs,,0
27.12.2025,SIGMA,-,Thining Comb,pcs,,0
28.12.2025,SIGMA,-,Bottom Panel Black,pcs,,416
28.12.2025,SIGMA,-,I/O BUTTON BLACK TP,pcs,,725
28.12.2025,SIGMA,-,One Blade P-Cap,pcs,,571
28.12.2025,SIGMA,-,Panel Holder,pcs,,0
28.12.2025,SIGMA,-,Thining Comb,pcs,,0
29.12.2025,SIGMA,-,Bottom Panel Black,pcs,,416
29.12.2025,SIGMA,-,I/O BUTTON BLACK TP,pcs,,725
29.12.2025,SIGMA,-,One Blade P-Cap,pcs,,571
29.12.2025,SIGMA,-,Panel Holder,pcs,,727
29.12.2025,SIGMA,-,Thining Comb,pcs,,910
30.12.2025,SIGMA,-,Bottom Panel Black,pcs,,416
30.12.2025,SIGMA,-,I/O BUTTON BLACK TP,pcs,,725
30.12.2025,SIGMA,-,One Blade P-Cap,pcs,,571
30.12.2025,SIGMA,-,Panel Holder,pcs,,727
30.12.2025,SIGMA,-,Thining Comb,pcs,,910
31.12.2025,SIGMA,-,Bottom Panel Black,pcs,,416
31.12.2025,SIGMA,-,I/O BUTTON BLACK TP,pcs,,725
31.12.2025,SIGMA,-,One Blade P-Cap,pcs,,570
31.12.2025,SIGMA,-,Panel Holder,pcs,,727
31.12.2025,SIGMA,-,Thining Comb,pcs,,910
